,MESH:D003967,MESH:D006333,MESH:D000544,MESH:D006973,MESH:D013281,MESH:D002779,MESH:D001528,MESH:D007511,MESH:D008113,MESH:D009765,MESH:D008103,MESH:D011225,MESH:D005356,MESH:D011014,MESH:D010033,MESH:D013262,MESH:D007239,MESH:D012852,MESH:D014397,MESH:D001281,MESH:D029424,MESH:D011695,MESH:D004415,MESH:D003424,MESH:D015212,MESH:D001987,MESH:D003093,MESH:D003092,MESH:D010195,MESH:D000292,MESH:D003110,MESH:D006501,MESH:D000437,MESH:D001927,MESH:D010518,MESH:D005757,MESH:D003015,MESH:D004697,MESH:D006069,MESH:D001289,MESH:D008180,MESH:D012559,MESH:D018805,MESH:D004696,MESH:D010051,MESH:D001943,MESH:D005355,MESH:D005221,MESH:D015179,MESH:D012393,MESH:D000152,MESH:D001172,MESH:D008175,MESH:D003876,MESH:D003327,MESH:D006528,MESH:D001249,MESH:D013274,MESH:D001749,MESH:D008881,MESH:D050197,MESH:D006967,MESH:D000083242,MESH:D005759,MESH:D002546,MESH:D009080,MESH:D010190,MESH:D003324,MESH:D010300,MESH:D001171,MESH:D003731,MESH:D003924,MESH:D016640,MESH:D009157,MESH:D009103,MESH:D002446,MESH:D011565,MESH:D015209,MESH:D000690,MESH:D003550,MESH:D012004,MESH:D009062,MESH:D065626,MESH:D010610,MESH:D009845,MESH:D004938,MESH:D002583,MESH:D007822,MESH:D047928,MESH:D014062,MESH:D011704,MESH:D006980,MESH:D013927,MESH:D017497,MESH:D019693,MESH:D006816,MESH:D013119,MESH:D003248,MESH:D015658,MESH:D006943,MESH:D010024,MESH:D013964,MESH:D003922,MESH:D012859,MESH:D000067877,MESH:D002318,MESH:D010019,MESH:D001321,MESH:D000163,MESH:D054198,MESH:D000086382,MESH:D018442,MESH:D002481,MESH:D004761,MESH:D014552,MESH:D002292,MESH:D007669,MESH:D045169,MESH:D006949,MESH:D001170,MESH:D001714,MESH:D011471,MESH:D011085,MESH:D012595,MESH:D051436,MESH:D006526,MESH:D020345,MESH:D006258,MESH:D003865,MESH:D052878,MESH:D053713,MESH:D006509,MESH:D016889,MESH:D018856,MESH:D014890,MESH:D010392,MESH:D016585,MESH:D056586,MESH:D007918,MESH:D013167,MESH:D015352,MESH:D024821,MESH:D017726,MESH:D015535,MESH:D007634,MESH:D008105,MESH:D014376,MESH:D010510,MESH:D011236,MESH:D015817,MESH:D010003,MESH:D013585,MESH:D000077195,MESH:D010505,MESH:D005706
MESH:D003324,0.0,0.12821,0.0,0.12821,0.0,0.0,0.033771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060403,0.0,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054726,0.0,0.0,0.0,0.0,0.0,0.12821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59184,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.039604,0.0,0.039604,0.050847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D010300,0.0,0.0,0.12222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071429,0.0,0.28814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078189,0.0,0.0,0.062295,0.0,0.062295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05303,0.022346,0.0,0.0,0.0,0.077922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13889,0.070588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D001171,0.0,0.0,0.0,0.0,0.0,0.0,0.013722,0.0,0.0,0.0,0.0,0.0,0.12245,0.0,0.0,0.030822,0.0,0.0,0.0,0.0,0.0,0.030864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24706,0.0,0.0,0.0,0.0,0.023256,0.0,0.0,0.0,0.042254,0.02381,0.4386,0.0,0.039683,0.0,0.0,0.022222,0.0,0.0,0.0,0.0,0.086957,0.0,0.0,0.0,0.019802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0625,0.073892,0.0,0.027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011583,0.13873,0.0,0.0,0.0,0.025237,0.0,0.034483,0.0,0.1194,0.25338,0.0,0.0,0.034884,0.0,0.016925,0.021097,0.0,0.020335,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.17857,0.0,0.0,0.0,0.10843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088795,0.16279,0.0,0.0,0.0,0.09627,0.0,0.0,0.0,0.14072,0.0,0.0,0.0,0.0,0.0,0.0,0.28235,0.14085,0.0,0.0,0.0
MESH:D003731,0.0,0.0,0.0,0.0,0.066667,0.0,0.028916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068182,0.0,0.042553,0.0,0.0,0.0,0.0,0.0,0.034783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10345,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D003924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041451,0.0,0.0,0.0,0.0,1.0,0.36486,0.0,0.0,0.075,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23596,0.07563,0.048485,0.36986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.027248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17949,0.0,0.0,0.0,0.0,0.0,0.0,0.45763,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D016640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013245,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044693,0.0,0.049724,0.0,0.0,0.0,0.0,0.0,0.0,0.012605,0.0,0.0,0.0,0.0,0.0,0.057239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035874,0.0,0.0,0.0,0.0,0.36486,1.0,0.0,0.0,0.06,0.0,0.0,0.026087,0.0,0.0,0.0,0.0,0.0,0.016854,0.0,0.025685,0.0,0.14523,0.0,0.026393,0.068376,0.0,0.0,0.0,0.0,0.0,0.0,0.010274,0.17647,0.060403,0.041026,0.30682,0.0,0.0,0.0,0.0,0.0,0.0075873,0.0,0.0,0.0,0.0,0.0,0.060302,0.020661,0.020298,0.0,0.05,0.0,0.0,0.013986,0.053864,0.0,0.035129,0.0,0.0,0.0,0.0,0.068571,0.016854,0.0,0.030738,0.041096,0.0,0.0,0.038462,0.0,0.0,0.0,0.0,0.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.36486,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D009157,0.0,0.0,0.05303,0.0,0.0,0.0,0.0,0.0,0.039063,0.0,0.0,0.0,0.054688,0.0,0.0,0.011364,0.0,0.0,0.0,0.0,0.0,0.010417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014559,0.018797,0.0,0.039604,0.0,0.0,0.0,0.0,0.0,0.0,0.078261,0.0,0.0,0.0,0.026178,0.068966,0.0,0.0,0.016058,0.0,0.0,0.0625,0.027237,0.012821,0.0,0.02381,0.010526,0.02439,0.017327,0.021898,0.0,0.050505,0.019027,0.0,0.019027,0.0,0.032468,0.0,0.05303,0.0625,0.0,0.0,0.0,1.0,0.14829,0.0,0.0,0.0,0.069841,0.0,0.014559,0.043103,0.0,0.024561,0.0,0.031847,0.014589,0.022654,0.0,0.027027,0.0,0.0,0.0,0.0,0.077253,0.037634,0.031496,0.0,0.015915,0.0,0.0,0.035714,0.068966,0.033708,0.0,0.0,0.0,0.0,0.0096502,0.020202,0.0,0.017658,0.0,0.0,0.0,0.012277,0.0,0.0,0.0,0.0,0.0,0.018868,0.0134,0.0,0.0,0.0,0.0,0.079208,0.0,0.0,0.0,0.0,0.016717,0.0,0.040472,0.077586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042553,0.0,0.02439
MESH:D009103,0.0,0.0,0.022346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023392,0.0,0.0,0.011236,0.0,0.0,0.0,0.0,0.0,0.010033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016575,0.0,0.051282,0.0,0.0,0.0,0.0,0.0,0.0,0.10345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073892,0.0,0.013216,0.0,0.0,0.01,0.0,0.0,0.020747,0.0,0.079646,0.016502,0.0,0.016502,0.0,0.0,0.0,0.022346,0.073892,0.0,0.0,0.0,0.14829,1.0,0.0,0.0,0.0,0.017391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10135,0.013937,0.035503,0.0,0.017123,0.0,0.0,0.0,0.085227,0.03321,0.0,0.0,0.0,0.0,0.0091047,0.009434,0.0,0.0067935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042553,0.10204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D002446,0.0,0.0,0.0,0.0,0.0,0.032967,0.0,0.0,0.034965,0.02439,0.042017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11667,0.18261,0.0,0.081395,0.14286,0.05618,0.0,0.049238,0.091503,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061002,0.0,0.0,0.0,0.0,0.0,0.0,0.016575,0.0,0.051724,0.0,0.0,0.0,0.0,0.0,0.16854,0.0,0.0,0.025641,0.0,0.0,0.0,0.0,0.075,0.06,0.0,0.0,1.0,0.0,0.021739,0.044554,0.029586,0.049238,0.0,0.032967,0.0,0.0,0.044776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.13187,0.099174,0.0,0.060811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092409,0.0,0.0,0.0,0.0,0.097826,0.0,0.0,0.0,0.0,0.0,0.0,0.011236,0.11667,0.0,0.0,0.0,0.0,0.011236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15126,0.0,0.0,0.0,0.016949,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.017241
MESH:D011565,0.0,0.0,0.0,0.0,0.0,0.0,0.057831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043269,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069767,0.0,0.0,0.0,0.0,0.13636,0.0,0.0,0.0,0.31034,0.14286,0.027778,0.0,0.071429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10169,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059016,0.13636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D015209,0.0,0.0,0.0,0.0,0.0,0.34426,0.0,0.0,0.044248,0.0,0.05618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222,0.035294,0.0,0.014085,0.033708,0.084746,0.0,0.0081855,0.01626,0.0,0.0,0.0,0.022222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010025,0.0,0.0,0.0,0.0,0.0,0.0,0.019868,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.084746,0.0,0.0,0.030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739,0.0,1.0,0.0,0.035971,0.0081855,0.0,0.04918,0.0,0.0,0.017544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013514,0.022222,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
MESH:D000690,0.0,0.0,0.077922,0.0,0.0,0.0,0.0,0.0,0.0,0.0098522,0.0,0.0,0.053812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077253,0.0,0.10651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478,0.0,0.0,0.036855,0.0,0.036855,0.0,0.0,0.0,0.077922,0.0,0.0,0.03,0.026087,0.069841,0.017391,0.044554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053097,0.13575,0.0,0.0,0.052632,0.044776,0.0,0.026316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075377,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D003550,0.0,0.0,0.0,0.0,0.0,0.043478,0.063047,0.0,0.042105,0.0,0.048193,0.0,0.0,0.12766,0.0,0.0,0.0,0.036036,0.10922,0.0,0.10651,0.0,0.0,0.02994,0.037037,0.058824,0.022831,0.036145,0.17647,0.0,0.017291,0.025,0.0,0.0,0.0,0.02994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018083,0.0,0.0,0.0,0.12565,0.073171,0.0,0.026316,0.091324,0.027149,0.0,0.0,0.0,0.0,0.0,0.058824,0.0,0.0,0.099174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029586,0.0,0.035971,0.0,1.0,0.017291,0.0,0.043478,0.0,0.0,0.024194,0.0,0.032922,0.0,0.0,0.0,0.0,0.0,0.0,0.02994,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057692,0.0,0.0,0.025189,0.0,0.0,0.0,0.040921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222,0.02994,0.0,0.0,0.0,0.0,0.022222,0.0,0.0,0.078091,0.0,0.0,0.13879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043,0.027149
MESH:D012004,0.0,0.0,0.0,0.0,0.0,0.013717,0.0,0.0,0.12487,0.0,0.021403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049704,0.084848,0.0,0.039886,0.064209,0.024965,0.0,0.39573,0.0061412,0.0,0.0,0.0,0.021302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018737,0.060642,0.0,0.0,0.67576,0.0,0.0,0.0,0.01594,0.0,0.0,0.059688,0.0,0.19321,0.0098103,0.0,0.0,0.0,0.0,0.074896,0.0,0.0,0.10218,0.0,0.0,0.0,0.0,0.0,0.0,0.014559,0.0,0.049238,0.0,0.0081855,0.0,0.017291,1.0,0.032105,0.013717,0.014245,0.0,0.18563,0.0063336,0.013055,0.0,0.015806,0.0,0.0,0.0,0.0,0.0071006,0.0,0.0,0.0,0.0,0.0,0.0,0.026137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045413,0.0,0.0030334,0.0,0.043254,0.0,0.0052786,0.0,0.0,0.0,0.0,0.0,0.010737,0.0081301,0.0,0.0,0.005571,0.049704,0.070735,0.0,0.0,0.0,0.005571,0.007323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093197,0.0,0.0,0.0,0.0,0.0,0.0,0.031653,0.0,0.061263
MESH:D009062,0.0,0.0,0.0,0.0,0.20455,0.0,0.10191,0.0,0.085714,0.0,0.0,0.0,0.0,0.0,0.0,0.076271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032105,0.0,0.0,0.0,0.20455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045113,0.15517,0.0,0.0,0.033113,0.0,0.0,0.0,0.06383,0.0,0.0,0.050562,0.0,0.052632,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.068182,0.0,0.0,0.043103,0.0,0.0,0.0,0.0,0.0,0.0,0.032105,1.0,0.0,0.1716,0.0,0.14141,0.028736,0.10881,0.0,0.60839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17073,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.016575,0.0,0.01634,0.0,0.0,0.0,0.02259,0.0,0.0,0.0,0.0,0.0,0.035294,0.021918,0.0,0.0,0.0,0.0,0.48837,0.0,0.0,0.0,0.0,0.035211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27907,0.0,0.0,0.0,0.0,0.23529,0.0,0.052632
MESH:D065626,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.16071,0.0,0.20455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033708,0.047619,0.0,0.021277,0.045455,0.10345,0.0,0.013717,0.07377,0.0,0.0,0.0,0.033708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015113,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.027972,0.0,0.0,0.0,0.0,0.0,0.10345,0.0,0.0,0.036585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032967,0.0,0.04918,0.0,0.043478,0.013717,0.0,1.0,0.0,0.0,0.023529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224,0.033708,0.0,0.0,0.0,0.0,0.061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027972
MESH:D010610,0.0,0.0,0.0,0.0,0.042553,0.0,0.02773,0.0,0.046632,0.0,0.0,0.0,0.0,0.0,0.042553,0.020761,0.0,0.026667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014245,0.0,0.0,0.0,0.042553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028213,0.088757,0.0,0.0,0.0161,0.0,0.0,0.0,0.030928,0.0,0.0,0.025974,0.0,0.026786,0.017595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036735,0.0,0.0,0.0,0.042553,0.0,0.0,0.024561,0.0,0.0,0.0,0.0,0.0,0.0,0.014245,0.1716,0.0,1.0,0.0,0.083665,0.014331,0.21951,0.0,0.10204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096774,0.0,0.017065,0.0,0.0,0.0,0.0,0.0,0.008547,0.0,0.0072816,0.0,0.0,0.0,0.011688,0.0,0.0,0.0,0.0,0.0,0.019481,0.012739,0.0,0.0,0.0,0.0,0.2518,0.0,0.0,0.0,0.0,0.016917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057554,0.0,0.0,0.0,0.0,0.12209,0.0,0.026786
MESH:D009845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02521,0.0,0.0,0.0,0.0,0.0,0.020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017123,0.0,0.012448,0.0,0.01564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013657,0.0,0.0,0.0,0.0,0.0,0.055276,0.013774,0.013532,0.0,0.0,0.0,0.0,0.094406,0.017564,0.0,0.023419,0.0,0.0,0.0,0.0,0.062857,0.46067,0.0,0.020492,0.027397,0.0,0.0,0.024725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESH:D004938,0.0,0.0,0.0,0.0,0.0,0.023529,0.0,0.0,0.18919,0.0,0.030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045226,0.061856,0.0,0.035857,0.060606,0.035714,0.0,0.18563,0.012931,0.0,0.0,0.0,0.045226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034483,0.090909,0.0,0.0,0.20908,0.0,0.0,0.0,0.040359,0.0,0.0,0.11154,0.0,0.33597,0.024324,0.0,0.0,0.0,0.0,0.10714,0.0,0.0,0.15328,0.0,0.0,0.0,0.0,0.0,0.0,0.031847,0.0,0.044776,0.0,0.017544,0.0,0.024194,0.18563,0.14141,0.023529,0.083665,0.0,1.0,0.021866,0.076364,0.0,0.093333,0.0,0.0,0.0,0.0,0.015075,0.0,0.0,0.0,0.0,0.0,0.0,0.11382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011407,0.0,0.010638,0.0,0.039046,0.0,0.018116,0.0,0.0,0.0,0.0,0.0,0.026706,0.015123,0.0,0.0,0.011673,0.045226,0.25,0.0,0.0,0.0,0.011673,0.025424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.1393,0.0,0.11462
